hit_id,worker_id,image_url,seen,prompt,type_test,emot0,emot1,emot2,pers0,pers1,pers2,phys0,phys1,phys2
30OITAWPBSKM79OWXM4MOTON86A9HL,A2EXVRWKVMINE8,https://vignette.wikia.nocookie.net/marveldatabase/images/6/66/Totally_Awesome_Hulk_Vol_1_11_Defenders_Variant_Textless.jpg/revision/latest/scale-to-width-down/323?cb=20160621213404,False,cheroot,cheroot,confident,scared,angry,skilled,fierce,,fit,pretty,sexy
30OITAWPBSKM79OWXM4MOTON86A9HL,AMZ59DGY7I2ZI,https://vignette.wikia.nocookie.net/marveldatabase/images/6/66/Totally_Awesome_Hulk_Vol_1_11_Defenders_Variant_Textless.jpg/revision/latest/scale-to-width-down/323?cb=20160621213404,False,cheroot,cheroot,,,,controlled,strong,intense,young,,
30OITAWPBSKM79OWXM4MOTON86AH9T,AMZ59DGY7I2ZI,https://vignette.wikia.nocookie.net/marveldatabase/images/c/c3/Valeria_Richards_%28Earth-616%29_from_Fantastic_Four_Vol_6_2_001.jpg/revision/latest/scale-to-width-down/323?cb=20180913004548,False,nonpros,nonpros,,,,strong,good,determined,attractive,young,blond
30OITAWPBSKM79OWXM4MOTON86AH9T,A2EXVRWKVMINE8,https://vignette.wikia.nocookie.net/marveldatabase/images/c/c3/Valeria_Richards_%28Earth-616%29_from_Fantastic_Four_Vol_6_2_001.jpg/revision/latest/scale-to-width-down/323?cb=20180913004548,False,nonpros,nonpros,nonchalant,happy,,immature,inexperienced,naive,short,petite,young
30U1YOGZGCDN08FTKWLNE3EF826DSR,APKO12PP5J5LW,https://vignette.wikia.nocookie.net/marveldatabase/images/f/fa/Georges_Batroc_%28Earth-616%29_from_Unbelievable_Gwenpool_Vol_1_2_001.jpg/revision/latest/scale-to-width-down/325?cb=20160513012149,False,boggles,boggles,heroic,harassed,happy,dynamic,diligent,bright,buff,tall,burly
30U1YOGZGCDN08FTKWLNE3EF826DSR,A6F1QF51VP5KO,https://vignette.wikia.nocookie.net/marveldatabase/images/f/fa/Georges_Batroc_%28Earth-616%29_from_Unbelievable_Gwenpool_Vol_1_2_001.jpg/revision/latest/scale-to-width-down/325?cb=20160513012149,False,boggles,boggles,carefree,confident,brave,resourceful,clever,practical,stocky,strong,muscular
30Y6N4AHYRDBZTFG57LIOT9JM0NDR3,A3M706WDRF9W4E,https://vignette.wikia.nocookie.net/marveldatabase/images/d/d0/Isaac_Christians_%28Earth-616%29.jpg/revision/latest?cb=20091125165323,False,outsize,outsize,scared,curious,,mad,angry,,winged,muscular,fast
30Y6N4AHYRDBZTFG57LIOT9JM0NDR3,APKO12PP5J5LW,https://vignette.wikia.nocookie.net/marveldatabase/images/d/d0/Isaac_Christians_%28Earth-616%29.jpg/revision/latest?cb=20091125165323,False,outsize,outsize,brave,bold,competitive,furtive,focused,flexible,large,muscular,burly
30Y6N4AHYRDBZTFG57LIOT9JM0NDR3,A2EXVRWKVMINE8,https://vignette.wikia.nocookie.net/marveldatabase/images/d/d0/Isaac_Christians_%28Earth-616%29.jpg/revision/latest?cb=20091125165323,False,outsize,outsize,brave,lonely,angry,creepy,dangerous,evil,monstrous,terrifying,huge
3126F2F5FAKVFMD1OASDPGRPLU0EP5,A2EXVRWKVMINE8,https://vignette.wikia.nocookie.net/marveldatabase/images/5/5a/Mantis_%28Earth-616%29_from_Guardians_of_the_Galaxy_Vol_4_5_001.jpg/revision/latest/scale-to-width-down/278?cb=20160211051517,False,rubbles,rubbles,ruthless,annoyed,angry,intense,defensive,,thin,fit,alien
3126F2F5FAKVFMD1OASDPGRPLU0EP5,A30HBKEDOLTJ9K,https://vignette.wikia.nocookie.net/marveldatabase/images/5/5a/Mantis_%28Earth-616%29_from_Guardians_of_the_Galaxy_Vol_4_5_001.jpg/revision/latest/scale-to-width-down/278?cb=20160211051517,False,rubbles,rubbles,,,,good,independent,determined,lithe,green,pretty
3126F2F5FAKVFMD1OASDPGRPLU0EP5,APKO12PP5J5LW,https://vignette.wikia.nocookie.net/marveldatabase/images/5/5a/Mantis_%28Earth-616%29_from_Guardians_of_the_Galaxy_Vol_4_5_001.jpg/revision/latest/scale-to-width-down/278?cb=20160211051517,False,rubbles,rubbles,liberal,loving,languid,efficient,resourceful,,attractive,pretty,handsome
3126F2F5FAKVFMD1OASDPGRPLU0PEG,APKO12PP5J5LW,https://vignette.wikia.nocookie.net/marveldatabase/images/2/20/Hellion_Julian_Keller_%28Earth-616%29_X-Men_2.png/revision/latest?cb=20130710212259,True,shitted,shitted,joyful,negative,liberal,likeable,sympathetic,,attractive,tall,fit
3126F2F5FAKVFMD1OASDPGRPLU0PEG,A2EXVRWKVMINE8,https://vignette.wikia.nocookie.net/marveldatabase/images/2/20/Hellion_Julian_Keller_%28Earth-616%29_X-Men_2.png/revision/latest?cb=20130710212259,False,shitted,shitted,fiery,strong,,bubbly,playful,quirky,feminine,tight,toned
31ANT7FQNAJ36MMKUWR5CDJLMARH52,A3BVQGDRBG9WP2,https://vignette.wikia.nocookie.net/marveldatabase/images/d/d3/Glory-grant.jpg/revision/latest/scale-to-width-down/191?cb=20101028233739,False,ramstam,ramstam,active,excited,thrilled,happy,energetic,sassy,fit,fashionable,athletic
31ANT7FQNAJ36MMKUWR5CDJLMARH52,A29C36OBT13T0X,https://vignette.wikia.nocookie.net/marveldatabase/images/d/d3/Glory-grant.jpg/revision/latest/scale-to-width-down/191?cb=20101028233739,False,ramstam,ramstam,witty,slick,,witty,quirky,sassy,curvy,busty,sharp
31ANT7FQNAJ36MMKUWR5CDJLMARH52,A2EXVRWKVMINE8,https://vignette.wikia.nocookie.net/marveldatabase/images/d/d3/Glory-grant.jpg/revision/latest/scale-to-width-down/191?cb=20101028233739,True,ramstam,ramstam,calm,flirtatious,happy,,,,curvy,vixen,thin
31HLTCK4BNC64K6OGHR0VB1JKYGGV9,A2EXVRWKVMINE8,https://vignette.wikia.nocookie.net/marveldatabase/images/9/96/Ghost_Rider_Danny_Ketch_Vol_1_1_Textless.jpg/revision/latest/scale-to-width-down/350?cb=20160802060753,True,culches,culches,overwhelmed,impatient,angry,,,,scary,inhuman,rough
31HLTCK4BNC64K6OGHR0VB1JKYGGV9,A2IDEAHVELNWTH,https://vignette.wikia.nocookie.net/marveldatabase/images/9/96/Ghost_Rider_Danny_Ketch_Vol_1_1_Textless.jpg/revision/latest/scale-to-width-down/350?cb=20160802060753,False,culches,culches,excited,thrilled,overwhelmed,unafraid,wild,unrestrained,fiery,quick,spiky
31JUPBOORPLOF0OCJFD6GPMJ5H18L2,A2EXVRWKVMINE8,https://vignette.wikia.nocookie.net/marveldatabase/images/2/22/Mad_Thinker_%28Julius%29_%28Earth-616%29_from_Marvel_2-In-One_Vol_1_8_001.jpg/revision/latest/scale-to-width-down/304?cb=20180902174140,True,pursuer,pursuer,mad,psychotic,evil,creepy,weird,crazy,creepy,old,
31JUPBOORPLOF0OCJFD6GPMJ5H18L2,A1HCP9XUWV8V2S,https://vignette.wikia.nocookie.net/marveldatabase/images/2/22/Mad_Thinker_%28Julius%29_%28Earth-616%29_from_Marvel_2-In-One_Vol_1_8_001.jpg/revision/latest/scale-to-width-down/304?cb=20180902174140,False,pursuer,pursuer,overbearing,hurtful,narcissistic,nasty,mean,sick,eerie,dark,puny
31S7M7DAGI77DKG0MDO17LI6JUMLT4,A29C36OBT13T0X,https://vignette.wikia.nocookie.net/marveldatabase/images/1/10/Todd_Arliss_%28Earth-616%29_from_Avengers_Vol_8_9_001.jpg/revision/latest/scale-to-width-down/350?cb=20190202002452,False,shrieky,shrieky,brave,strong,,brave,,,wide,strong,muscular
31S7M7DAGI77DKG0MDO17LI6JUMLT4,A2EXVRWKVMINE8,https://vignette.wikia.nocookie.net/marveldatabase/images/1/10/Todd_Arliss_%28Earth-616%29_from_Avengers_Vol_8_9_001.jpg/revision/latest/scale-to-width-down/350?cb=20190202002452,False,shrieky,shrieky,frustrated,angry,,mean,tough,aggressive,mutant,,
32204AGAADT1MJB4BSAWGAAACJ5GHJ,A22TPWJA2TL67R,https://vignette.wikia.nocookie.net/marveldatabase/images/0/03/Marionette_%28Earth-616%29.jpg/revision/latest/scale-to-width-down/272?cb=20070730144408,False,chaunts,chaunts,,,,strong-willed,bold,quick,strong,blonde,
32204AGAADT1MJB4BSAWGAAACJ5HGK,A2F0H1QFK7X0N4,https://vignette.wikia.nocookie.net/marveldatabase/images/f/fc/Cassandra_Lang_%28Earth-616%29_from_Astonishing_Ant-Man_Vol_1_6_001.jpg/revision/latest/scale-to-width-down/272?cb=20160318001649,False,gladify,gladify,,,,mischievous,fragile,humorous,poised,wispy,slight
32204AGAADT1MJB4BSAWGAAACJ5HGK,ACJR2IADLW6HD,https://vignette.wikia.nocookie.net/marveldatabase/images/f/fc/Cassandra_Lang_%28Earth-616%29_from_Astonishing_Ant-Man_Vol_1_6_001.jpg/revision/latest/scale-to-width-down/272?cb=20160318001649,False,gladify,gladify,relaxed,glad,calm,relaxed,outgoing,communicative,female,young,healthy
32204AGAADT1MJB4BSAWGAAACJ5HGK,A2EXVRWKVMINE8,https://vignette.wikia.nocookie.net/marveldatabase/images/f/fc/Cassandra_Lang_%28Earth-616%29_from_Astonishing_Ant-Man_Vol_1_6_001.jpg/revision/latest/scale-to-width-down/272?cb=20160318001649,False,gladify,gladify,excited,energetic,happy,confident,,,thin,incognito,weak
329E6HTMSYJRUX0OMY69A81T0V4K3J,AP34CPJY1CL0I,https://vignette.wikia.nocookie.net/marveldatabase/images/3/3d/Avengers_Vol_1_673_Textless.jpg/revision/latest/scale-to-width-down/333?cb=20170822214529,False,schlock,schlock,apprehensive,scared,,tough,evil,,strong,dangerous,fast
329E6HTMSYJRUX0OMY69A81T0V4K3J,A1HCP9XUWV8V2S,https://vignette.wikia.nocookie.net/marveldatabase/images/3/3d/Avengers_Vol_1_673_Textless.jpg/revision/latest/scale-to-width-down/333?cb=20170822214529,False,schlock,schlock,overbearing,bitter,disgruntled,arrogant,cruel,aggressive,creepy,hurtful,strong
32CXT5U14IKRYQB6ST577CI2I8U8UW,A2EXVRWKVMINE8,https://vignette.wikia.nocookie.net/marveldatabase/images/2/24/Robert_Frank_%28Earth-616%29_from_What_If%3F_Vol_1_4_0001.jpg/revision/latest?cb=20160422153201,False,vedette,vedette,provoked,angry,worried,heroic,skilled,determined,strong,quick,muscular
32CXT5U14IKRYQB6ST577CI2I8U8UW,APKO12PP5J5LW,https://vignette.wikia.nocookie.net/marveldatabase/images/2/24/Robert_Frank_%28Earth-616%29_from_What_If%3F_Vol_1_4_0001.jpg/revision/latest?cb=20160422153201,False,vedette,vedette,bold,bothered,,helpful,giving,kind,fit,muscular,smart
32CXT5U14IKRYQB6ST577CI2I8U8UW,A2E72QYM3M25CR,https://vignette.wikia.nocookie.net/marveldatabase/images/2/24/Robert_Frank_%28Earth-616%29_from_What_If%3F_Vol_1_4_0001.jpg/revision/latest?cb=20160422153201,False,vedette,vedette,frantic,serious,worried,brave,compassionate,caring,strong,quick,fast
32K26U12DP53S0WXERQSPQYM760DVW,A6F1QF51VP5KO,https://vignette.wikia.nocookie.net/marveldatabase/images/8/80/Dorma_%28Earth-616%29_from_Official_Handbook_of_the_Marvel_Universe_Vol_4_7_001.jpg/revision/latest/scale-to-width-down/175?cb=20061208210938,False,escrime,escrime,,,,purposeful,wise,selfless,tall,fit,slender
32K26U12DP53S0WXERQSPQYM760DVW,APKO12PP5J5LW,https://vignette.wikia.nocookie.net/marveldatabase/images/8/80/Dorma_%28Earth-616%29_from_Official_Handbook_of_the_Marvel_Universe_Vol_4_7_001.jpg/revision/latest/scale-to-width-down/175?cb=20061208210938,False,escrime,escrime,grouchy,gloomy,good,diplomatic,impartial,sympathetic,curvy,fit,
32K26U12DP53S0WXERQSPQYM760DVW,A3ODUHMGL7T67L,https://vignette.wikia.nocookie.net/marveldatabase/images/8/80/Dorma_%28Earth-616%29_from_Official_Handbook_of_the_Marvel_Universe_Vol_4_7_001.jpg/revision/latest/scale-to-width-down/175?cb=20061208210938,False,escrime,escrime,mysterious,unique,empowered,witty,cunning,,lean,blue,sexy
32L724R85N17VRFNKTI4AVPHDN7PIP,A2EXVRWKVMINE8,https://vignette.wikia.nocookie.net/marveldatabase/images/8/84/Darkhawk_Vol_1_51_Mora_Variant_Textless.jpg/revision/latest/scale-to-width-down/329?cb=20170822174205,False,coppice,coppice,prepared,confident,peaceful,,,,strong,cool,futuristic
32L724R85N17VRFNKTI4AVPHDN7PIP,A1X9X6JCC0UEKM,https://vignette.wikia.nocookie.net/marveldatabase/images/8/84/Darkhawk_Vol_1_51_Mora_Variant_Textless.jpg/revision/latest/scale-to-width-down/329?cb=20170822174205,True,coppice,coppice,enthusiastic,marvelous,hopeful,cheerful,caring,,noble,strong,
32TZXEA1ON1A6SX6E25AFYX05P041L,A30HBKEDOLTJ9K,https://vignette.wikia.nocookie.net/marveldatabase/images/c/c1/Aragorn_%28Earth-616%29_from_Marvel_Pets_Handbook_Vol_1_1_0001.jpg/revision/latest/scale-to-width-down/256?cb=20160510040544,True,markman,markman,,,,valiant,brave,proud,strong,powerful,fast
32TZXEA1ON1A6SX6E25AFYX05P041L,A12MKLX5ONGNHT,https://vignette.wikia.nocookie.net/marveldatabase/images/c/c1/Aragorn_%28Earth-616%29_from_Marvel_Pets_Handbook_Vol_1_1_0001.jpg/revision/latest/scale-to-width-down/256?cb=20160510040544,False,markman,markman,,,,heroic,calm,peaceful,graceful,magical,fast
32W3UF2EZQ2UTV74UZUUWUGR9MRC4J,APKO12PP5J5LW,https://vignette.wikia.nocookie.net/marveldatabase/images/c/ce/Benjamin_Parker_%28Earth-616%29_from_Official_Handbook_of_the_Marvel_Universe_Vol_4_7_0001.png/revision/latest/scale-to-width-down/219?cb=20170410023208,False,germany,germany,gloomy,good,,enthusiastic,adventurous,energetic,well-built,older,unkempt
32ZCLEW0B113Q2ZT2B34MW4HQ2WJPV,A2F0H1QFK7X0N4,https://vignette.wikia.nocookie.net/marveldatabase/images/4/4b/Maria_Hill_%28Earth-616%29_from_Avengers_World_Vol_1_14_001.png/revision/latest/scale-to-width-down/296?cb=20150220062849,False,derives,derives,,,,tough,intelligent,determined,rugged,attractive,gothic
32ZCLEW0B113Q2ZT2B34MW4HQ2WPJ1,A1HCP9XUWV8V2S,https://vignette.wikia.nocookie.net/marveldatabase/images/2/2b/Harvey_Elder_%28Earth-616%29_from_Mighty_Avengers_Vol_1_1_001.jpg/revision/latest?cb=20120215214031,False,apnoeas,apnoeas,nasty,angered,miserable,righteous,angry,,huge,green,pudgy
32ZCLEW0B113Q2ZT2B34MW4HQ2WPJ1,A38TJNZBL8WSN4,https://vignette.wikia.nocookie.net/marveldatabase/images/2/2b/Harvey_Elder_%28Earth-616%29_from_Mighty_Avengers_Vol_1_1_001.jpg/revision/latest?cb=20120215214031,False,apnoeas,apnoeas,resigned,skittish,,focused,angry,determined,short,strong,bulky
335HHSX8CFMYAZ1D929OAP7DZRPHDA,APKO12PP5J5LW,https://vignette.wikia.nocookie.net/marveldatabase/images/9/93/Miles_Warren_%28Earth-616%29_from_Spider-Island_Deadly_Foes_Vol_1_1_001.jpg/revision/latest/scale-to-width-down/334?cb=20120117113235,False,blouson,blouson,needy,negative,nervy,diplomatic,considerate,impartial,tall,large,
335HHSX8CFMYAZ1D929OAP7DZRPHDA,APFPU0VYNP6CI,https://vignette.wikia.nocookie.net/marveldatabase/images/9/93/Miles_Warren_%28Earth-616%29_from_Spider-Island_Deadly_Foes_Vol_1_1_001.jpg/revision/latest/scale-to-width-down/334?cb=20120117113235,False,blouson,blouson,vengeful,angry,,moody,fiery,aggressive,powerful,dark,aggressive
335VBRURDLHANZXU7LWG3QRAGQI9E5,APKO12PP5J5LW,https://vignette.wikia.nocookie.net/marveldatabase/images/a/ab/Jonothon_Starsmore_%28Earth-616%29_from_Generation_X_Vol_2_2_001.jpg/revision/latest/scale-to-width-down/350?cb=20170610162133,False,downset,downset,needy,neglected,negative,sincere,diplomatic,impartial,tall,fit,ordinary
335VBRURDLHANZXU7LWG3QRAGQI9E5,A29C36OBT13T0X,https://vignette.wikia.nocookie.net/marveldatabase/images/a/ab/Jonothon_Starsmore_%28Earth-616%29_from_Generation_X_Vol_2_2_001.jpg/revision/latest/scale-to-width-down/350?cb=20170610162133,False,downset,downset,stubborn,,,stubborn,eager,,groomed,hot,slim
335VBRURDLHANZXU7LWG3QRAGQIE9A,AP34CPJY1CL0I,https://vignette.wikia.nocookie.net/marveldatabase/images/b/bf/Warlock_%28Technarch%29_%28Earth-616%29_from_New_Mutants_Dead_Souls_Vol_1_3_001.jpg/revision/latest/scale-to-width-down/302?cb=20180513025039,False,outwood,outwood,glad,,,capable,determined,,flexible,defensive,
337F8MIIM1UAZ3COIJ1A1TEQ0XU40I,A1YCPB5INBVCGW,https://vignette.wikia.nocookie.net/marveldatabase/images/b/b6/Marlo_Chandler_%28Earth-616%29_from_World_War_Hulks_Vol_1_1_001.jpg/revision/latest/scale-to-width-down/276?cb=20101111170949,False,aniente,aniente,sorry,sad,worried,feminist,feisty,aggressive,pretty,sassy,
337F8MIIM1UAZ3COIJ1A1TEQ0XU40I,AMZ59DGY7I2ZI,https://vignette.wikia.nocookie.net/marveldatabase/images/b/b6/Marlo_Chandler_%28Earth-616%29_from_World_War_Hulks_Vol_1_1_001.jpg/revision/latest/scale-to-width-down/276?cb=20101111170949,True,aniente,aniente,admired,,,strong,capable,resilient,female,red-headed,fit
337F8MIIM1UAZ3COIJ1A1TEQ0XU40I,APKO12PP5J5LW,https://vignette.wikia.nocookie.net/marveldatabase/images/b/b6/Marlo_Chandler_%28Earth-616%29_from_World_War_Hulks_Vol_1_1_001.jpg/revision/latest/scale-to-width-down/276?cb=20101111170949,False,aniente,aniente,warm,wary,waspish,likeable,affable,amiable,curvy,beautiful,fit
338431Z1FNW23Q65VGZYZNLIQEUORB,APKO12PP5J5LW,https://vignette.wikia.nocookie.net/marveldatabase/images/a/a5/X-Force_Vol_1_39.jpg/revision/latest/scale-to-width-down/325?cb=20180127050835,False,cassius,cassius,neglected,needy,negative,diplomatic,considerate,impartial,tall,thin,flabby
33IXYHIZB7ZZNFCVMCH1T3JWAK8E2I,A2EXVRWKVMINE8,https://vignette.wikia.nocookie.net/marveldatabase/images/5/5b/Amadeus_Cho_%28Earth-616%29_from_Champions_Vol_2_22_cover_001.jpg/revision/latest?cb=20180531011726,False,illoyal,illoyal,hopeful,angry,,conforming,defensive,,athletic,strong,alien
33IXYHIZB7ZZNFCVMCH1T3JWAK8E2I,APKO12PP5J5LW,https://vignette.wikia.nocookie.net/marveldatabase/images/5/5b/Amadeus_Cho_%28Earth-616%29_from_Champions_Vol_2_22_cover_001.jpg/revision/latest?cb=20180531011726,False,illoyal,illoyal,uncivil,ultimate,,intuitive,adaptable,versatile,plain,rough,shaved
33KMQD9OFLVL01UR5GKQJK8NZDQ775,A2EXVRWKVMINE8,https://vignette.wikia.nocookie.net/marveldatabase/images/5/54/X-51_%28Earth-616%29_from_All-New_Official_Handbook_of_the_Marvel_Universe_Vol_1_6_0001.jpg/revision/latest/scale-to-width-down/206?cb=20160508224511,False,propugn,propugn,neutral,confident,calm,helpful,innocent,,thin,lightweight,
33KMQD9OFLVL01UR5GKQJK8NZDQ775,A1YCPB5INBVCGW,https://vignette.wikia.nocookie.net/marveldatabase/images/5/54/X-51_%28Earth-616%29_from_All-New_Official_Handbook_of_the_Marvel_Universe_Vol_1_6_0001.jpg/revision/latest/scale-to-width-down/206?cb=20160508224511,False,propugn,propugn,cool,collected,calm,conceited,,,handsome,dashing,
33NOQL7T9QG8KP5GYG4FO4XHKQ98ZL,A2EXVRWKVMINE8,https://vignette.wikia.nocookie.net/marveldatabase/images/4/46/X-Factor_Vol_3_47_page_00_James_Madrox_%28Earth-616%29.png/revision/latest?cb=20100117043400,True,subsoil,subsoil,funny,confident,happy,selfish,cocky,outgoing,attractive,young,normal
33NOQL7T9QG8KP5GYG4FO4XHKQ98ZL,APKO12PP5J5LW,https://vignette.wikia.nocookie.net/marveldatabase/images/4/46/X-Factor_Vol_3_47_page_00_James_Madrox_%28Earth-616%29.png/revision/latest?cb=20100117043400,False,subsoil,subsoil,grateful,gloomy,good,likeable,understanding,gregarious,fit,muscular,
33P2GD6NRP96O57N1JVBE223J0MHKN,APKO12PP5J5LW,https://vignette.wikia.nocookie.net/marveldatabase/images/7/7c/New_X-Men_Hellions_Vol_1_3_Textless.jpg/revision/latest/scale-to-width-down/330?cb=20081029005014,False,subduce,subduce,efficient,impartial,,considerate,diplomatic,impartial,scruffy,fit,presentable
3421H3BM9CYIYFJMLM770642LYE9JQ,A2UX1I209LML50,https://vignette.wikia.nocookie.net/marveldatabase/images/5/5e/Irma_Cuckoo_%28Earth-616%29_from_X-23_Vol_4_4_001.jpg/revision/latest/scale-to-width-down/350?cb=20181013024722,False,archean,archean,tough,unhappy,mean,cold,mean,aggressive,fierce,strong,fit
3421H3BM9CYIYFJMLM770642LYE9JQ,APKO12PP5J5LW,https://vignette.wikia.nocookie.net/marveldatabase/images/5/5e/Irma_Cuckoo_%28Earth-616%29_from_X-23_Vol_4_4_001.jpg/revision/latest/scale-to-width-down/350?cb=20181013024722,False,archean,archean,malevolent,jovial,jolly,likeable,charming,sympathetic,tall,beautiful,thin
344M16OZKKWVC11O8VFLLRMULFZEN9,AMZ59DGY7I2ZI,https://vignette.wikia.nocookie.net/marveldatabase/images/4/4e/Rachel_Leighton_%28Earth-616%29_from_Captain_America_Sam_Wilson_Vol_1_4_001.jpg/revision/latest/scale-to-width-down/258?cb=20151224032550,False,crankly,crankly,,,,fierce,strong,determined,female,muscular,sexy
